study	pk	tissue	allowed_users	measurement_type	substance	unit	time	time_unit	access	raw_pk	pharmacokinetics	interventions	figure	group_count	group_name	group_pk	mean	value	individual_pk	individual_name	se	cv	sd	min	max	median
Liukas2011	2376	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol glucuronide	gram / liter	['0.00e+00', '1.25e-01', '2.50e-01', '2.92e-01', '3.33e-01', '4.17e-01', '5.00e-01', '5.83e-01', '7.50e-01', '1.25e+00', '1.75e+00', '2.25e+00', '3.25e+00', '4.25e+00', '5.25e+00', '6.25e+00', '8.25e+00', '1.02e+01', '1.22e+01', '1.82e+01', '2.42e+01']	hr	public	2364	[{'pk': 40986}, {'pk': 40985}, {'pk': 40984}, {'pk': 40983}, {'pk': 40982}, {'pk': 40981}, {'pk': 40980}, {'pk': 40979}, {'pk': 40978}, {'pk': 40977}, {'pk': 40976}, {'pk': 40975}, {'pk': 40974}, {'pk': 40973}, {'pk': 40972}, {'pk': 40971}]	1256	/media/data/Liukas2011_Fig1.png	10.0	20-40	531.0	['0.00e+00', '4.82e-04', '1.10e-03', '2.27e-03', '2.75e-03', '3.99e-03', '5.92e-03', '9.63e-03', '1.16e-02', '1.39e-02', '1.63e-02', '1.75e-02', '1.64e-02', '1.44e-02', '1.15e-02', '9.08e-03', '5.57e-03', '3.37e-03', '2.41e-03', '1.51e-03', '2.06e-04']				[None, '2.83e-04', '2.18e-04', '1.74e-04', '2.83e-04', '1.96e-04', '3.70e-04', '3.70e-04', '4.79e-04', '3.70e-04', '5.87e-04', '4.79e-04', '5.22e-04', '4.79e-04', '3.70e-04', '3.26e-04', '1.74e-04', '1.52e-04', '1.31e-04', '2.18e-04', '1.52e-04']	[None, '1.86e+00', '6.25e-01', '2.42e-01', '3.25e-01', '1.55e-01', '1.98e-01', '1.21e-01', '1.30e-01', '8.42e-02', '1.14e-01', '8.66e-02', '1.00e-01', '1.05e-01', '1.02e-01', '1.14e-01', '9.88e-02', '1.43e-01', '1.71e-01', '4.55e-01', '2.33e+00']	[None, '8.94e-04', '6.88e-04', '5.50e-04', '8.94e-04', '6.19e-04', '1.17e-03', '1.17e-03', '1.51e-03', '1.17e-03', '1.86e-03', '1.51e-03', '1.65e-03', '1.51e-03', '1.17e-03', '1.03e-03', '5.50e-04', '4.82e-04', '4.13e-04', '6.88e-04', '4.82e-04']			
Liukas2011	2375	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '1.25e-01', '2.50e-01', '2.92e-01', '3.33e-01', '4.17e-01', '5.00e-01', '5.83e-01', '7.50e-01', '1.25e+00', '1.75e+00', '2.25e+00', '3.25e+00', '4.25e+00', '5.25e+00', '6.25e+00', '8.25e+00', '1.02e+01', '1.22e+01', '1.82e+01', '2.42e+01']	hr	public	2363	[{'pk': 40970}, {'pk': 40969}, {'pk': 40968}, {'pk': 40967}, {'pk': 40966}, {'pk': 40965}]	1256	/media/data/Liukas2011_Fig1.png	10.0	20-40	531.0	['0.00e+00', '7.92e-03', '1.51e-02', '1.52e-02', '1.44e-02', '1.37e-02', '1.23e-02', '1.14e-02', '9.46e-03', '9.33e-03', '7.72e-03', '6.51e-03', '4.63e-03', '3.29e-03', '2.42e-03', '1.54e-03', '8.72e-04', '6.71e-04', '2.68e-04', '1.34e-04', '0.00e+00']				[None, '2.76e-04', '4.67e-04', '6.15e-04', '5.73e-04', '6.79e-04', '5.09e-04', '4.10e-03', '5.31e-04', '3.61e-04', '2.97e-04', '2.76e-04', '2.33e-04', '1.70e-04', '1.91e-04', '1.91e-04', '1.49e-04', '8.49e-05', '2.33e-04', '1.70e-04', '1.49e-04']	[None, '1.10e-01', '9.78e-02', '1.28e-01', '1.26e-01', '1.57e-01', '1.30e-01', '1.14e+00', '1.77e-01', '1.22e-01', '1.22e-01', '1.34e-01', '1.59e-01', '1.63e-01', '2.50e-01', '3.91e-01', '5.38e-01', '4.00e-01', '2.75e+00', '4.00e+00', None]	[None, '8.72e-04', '1.48e-03', '1.95e-03', '1.81e-03', '2.15e-03', '1.61e-03', '1.30e-02', '1.68e-03', '1.14e-03', '9.40e-04', '8.72e-04', '7.38e-04', '5.37e-04', '6.04e-04', '6.04e-04', '4.70e-04', '2.68e-04', '7.38e-04', '5.37e-04', '4.70e-04']			
Nelson1963	2504	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2486	[]	1296	/media/data/Nelson1963_Tab1.png					['2.00e-03', '1.10e-02', '2.20e-02', '3.00e-02', '3.60e-02', '4.40e-02', '4.50e-02', '4.70e-02', '4.90e-02']	4613.0	V						
Nelson1963	2503	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2485	[]	1296	/media/data/Nelson1963_Tab1.png					['4.10e-02', '2.85e-01', '4.92e-01', '6.65e-01', '8.05e-01', '9.26e-01', '9.67e-01', '1.01e+00', '1.04e+00']	4613.0	V						
Nelson1963	2502	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2484	[]	1296	/media/data/Nelson1963_Tab1.png					['0.00e+00', '6.00e-03', '1.10e-02', '1.30e-02', '1.50e-02', '1.70e-02', '1.80e-02', '1.90e-02', '2.00e-02']	4614.0	T						
Nelson1963	2501	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2483	[]	1296	/media/data/Nelson1963_Tab1.png					['1.00e-01', '2.87e-01', '4.90e-01', '6.45e-01', '7.47e-01', '8.27e-01', '8.65e-01', '9.00e-01', '9.33e-01']	4614.0	T						
Nelson1963	2500	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2482	[]	1296	/media/data/Nelson1963_Tab1.png					[None, '1.30e-02', None, '2.40e-02', '2.60e-02', '2.70e-02', None, None, '2.80e-02']	4616.0	S						
Nelson1963	2499	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2481	[]	1296	/media/data/Nelson1963_Tab1.png					[None, '2.05e-01', None, '5.86e-01', '7.16e-01', '8.06e-01', None, None, '9.11e-01']	4616.0	S						
Nelson1963	2498	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2480	[]	1296	/media/data/Nelson1963_Tab1.png					['5.00e-03', '9.00e-03', '1.30e-02', '1.60e-02', '1.90e-02', '2.20e-02', None, '2.40e-02', None]	4615.0	G						
Nelson1963	2497	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2479	[]	1296	/media/data/Nelson1963_Tab1.png					['0.00e+00', '1.69e-01', '3.32e-01', '4.63e-01', '5.58e-01', '6.28e-01', None, '7.10e-01', None]	4615.0	G						
Nelson1963	2496	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2478	[]	1296	/media/data/Nelson1963_Tab1.png					['8.00e-03', '2.00e-02', '2.80e-02', '3.30e-02', '3.60e-02', '3.80e-02', '4.20e-02', '4.30e-02', '4.50e-02']	4612.0	E5						
Nelson1963	2495	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2477	[]	1296	/media/data/Nelson1963_Tab1.png					['2.90e-02', '1.73e-01', '3.34e-01', '4.79e-01', '5.77e-01', '6.66e-01', '7.26e-01', '7.61e-01', '7.99e-01']	4612.0	E5						
Nelson1963	2494	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2476	[]	1296	/media/data/Nelson1963_Tab1.png					[None, '2.10e-02', '2.40e-02', '3.00e-02', '3.40e-02', '3.80e-02', '4.00e-02', None, '4.20e-02']	4611.0	E4						
Nelson1963	2493	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2475	[]	1296	/media/data/Nelson1963_Tab1.png					[None, '2.93e-01', '3.96e-01', '6.16e-01', '7.17e-01', '8.22e-01', '8.73e-01', None, '9.35e-01']	4611.0	E4						
Nelson1963	2492	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2474	[]	1296	/media/data/Nelson1963_Tab1.png					['7.00e-03', '1.10e-02', '1.80e-02', '2.50e-02', '2.80e-02', '3.10e-02', '3.30e-02', None, '3.50e-02']	4610.0	E3						
Nelson1963	2491	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2473	[]	1296	/media/data/Nelson1963_Tab1.png					['4.60e-02', '1.70e-01', '3.96e-01', '5.80e-01', '6.92e-01', '8.02e-01', '8.65e-01', None, '9.22e-01']	4610.0	E3						
Nelson1963	2490	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2472	[]	1296	/media/data/Nelson1963_Tab1.png					['6.00e-03', '9.00e-03', '1.50e-02', '2.10e-02', '2.40e-02', '2.60e-02', '2.70e-02', None, '2.80e-02']	4609.0	E2						
Nelson1963	2489	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2471	[]	1296	/media/data/Nelson1963_Tab1.png					['4.00e-02', '1.60e-01', '3.80e-01', '5.68e-01', '6.77e-01', '7.85e-01', '8.47e-01', None, '9.01e-02']	4609.0	E2						
Nelson1963	2488	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	paracetamol	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2470	[]	1296	/media/data/Nelson1963_Tab1.png					['1.00e-03', '3.00e-03', '8.00e-03', '1.10e-02', '1.30e-02', '1.50e-02', '1.60e-02', '1.70e-02', '1.70e-02']	4608.0	E1						
Nelson1963	2487	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	cumulative amount	apapcys+apapglu	gram	['1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '9.00e+00']	hr	public	2469	[]	1296	/media/data/Nelson1963_Tab1.png					['1.60e-02', '1.26e-01', '3.21e-01', '5.29e-01', '6.28e-01', '7.14e-01', '7.92e-01', '8.22e-01', '8.41e-01']	4608.0	E1						
Perucca1979	2576	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2574	[{'pk': 43408}, {'pk': 43407}, {'pk': 43406}, {'pk': 43405}, {'pk': 43404}, {'pk': 43403}, {'pk': 43402}, {'pk': 43401}, {'pk': 43400}, {'pk': 43399}, {'pk': 43398}, {'pk': 43397}, {'pk': 43396}, {'pk': 43395}, {'pk': 43394}, {'pk': 43393}]	1314	/media/data/Perucca1979_Fig1.png	6.0	epileptic	596.0	['1.27e-02', '9.00e-03', '7.77e-03', '6.98e-03', '4.56e-03', '2.87e-03', '2.03e-03', '1.46e-03']				['1.13e-03', '1.68e-03', '1.17e-03', '9.24e-04', '7.27e-04', '6.70e-04', '5.32e-04', '3.42e-04']	['2.19e-01', '4.57e-01', '3.68e-01', '3.24e-01', '3.91e-01', '5.73e-01', '6.44e-01', '5.72e-01']				
Perucca1979	2575	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2573	[{'pk': 43392}, {'pk': 43391}, {'pk': 43390}, {'pk': 43389}, {'pk': 43388}, {'pk': 43387}, {'pk': 43386}, {'pk': 43385}, {'pk': 43384}, {'pk': 43383}, {'pk': 43382}, {'pk': 43381}, {'pk': 43380}, {'pk': 43379}, {'pk': 43378}, {'pk': 43377}]	1314	/media/data/Perucca1979_Fig1.png	6.0	control	595.0	['1.48e-02', '1.20e-02', '1.06e-02', '8.48e-03', '6.63e-03', '5.06e-03', '3.92e-03', '2.73e-03']				['1.07e-03', '1.07e-03', '9.49e-04', '1.05e-03', '5.35e-04', '6.70e-04', '4.85e-04', '8.82e-04']	['1.78e-01', '2.19e-01', '2.19e-01', '3.03e-01', '1.98e-01', '3.25e-01', '3.03e-01', '7.92e-01']				
Perucca1979	2584	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2580	[{'pk': 43464}, {'pk': 43463}, {'pk': 43462}, {'pk': 43461}, {'pk': 43460}, {'pk': 43459}, {'pk': 43458}, {'pk': 43457}, {'pk': 43456}, {'pk': 43455}, {'pk': 43454}, {'pk': 43453}, {'pk': 43452}, {'pk': 43451}, {'pk': 43450}, {'pk': 43449}]	1312	/media/data/Perucca1979_Fig2.png	6.0	epileptic	596.0	['1.05e-04', '9.64e-03', '8.74e-03', '6.63e-03', '5.63e-03', '3.98e-03', '2.62e-03', '1.68e-03', '1.03e-03']				[None, '2.00e-03', '1.04e-03', '1.29e-03', '8.93e-04', '8.93e-04', '7.86e-04', '5.71e-04', '3.93e-04']	[None, '5.08e-01', '2.90e-01', '4.75e-01', '3.89e-01', '5.50e-01', '7.35e-01', '8.32e-01', '9.31e-01']				
Perucca1979	2583	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2579	[{'pk': 43448}, {'pk': 43447}, {'pk': 43446}, {'pk': 43445}, {'pk': 43444}, {'pk': 43443}, {'pk': 43442}, {'pk': 43441}, {'pk': 43440}, {'pk': 43439}, {'pk': 43438}, {'pk': 43437}]	1314	/media/data/Perucca1979_Fig2.png	6.0	epileptic	596.0	[None, '1.33e-02', '9.63e-03', '8.38e-03', '7.09e-03', '4.52e-03', '3.08e-03', '2.08e-03', '1.32e-03']				[None, '1.79e-03', '1.29e-03', '1.11e-03', '1.18e-03', '8.93e-04', '6.43e-04', '6.43e-04', '5.72e-04']	[None, '3.29e-01', '3.27e-01', '3.23e-01', '4.07e-01', '4.84e-01', '5.11e-01', '7.59e-01', '1.06e+00']				
Perucca1979	2582	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2578	[{'pk': 43436}, {'pk': 43435}, {'pk': 43434}, {'pk': 43433}, {'pk': 43432}, {'pk': 43431}, {'pk': 43430}, {'pk': 43429}, {'pk': 43428}, {'pk': 43427}, {'pk': 43426}, {'pk': 43425}, {'pk': 43424}, {'pk': 43423}, {'pk': 43422}, {'pk': 43421}]	1312	/media/data/Perucca1979_Fig2.png	6.0	control	595.0	['1.45e-04', '1.44e-02', '1.25e-02', '1.12e-02', '8.43e-03', '6.18e-03', '4.82e-03', '3.65e-03', '2.79e-03']				[None, '1.32e-03', '8.60e-04', '7.52e-04', '8.95e-04', '6.44e-04', '7.52e-04', '3.58e-04', '3.22e-04']	[None, '2.25e-01', '1.68e-01', '1.64e-01', '2.60e-01', '2.56e-01', '3.82e-01', '2.40e-01', '2.82e-01']				
Perucca1979	2581	serum	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	concentration	paracetamol	gram / liter	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	hr	public	2577	[{'pk': 43420}, {'pk': 43419}, {'pk': 43418}, {'pk': 43417}, {'pk': 43416}, {'pk': 43415}, {'pk': 43414}, {'pk': 43413}, {'pk': 43412}, {'pk': 43411}, {'pk': 43410}, {'pk': 43409}]	1314	/media/data/Perucca1979_Fig2.png	6.0	control	595.0	[None, '1.51e-02', '1.21e-02', '1.04e-02', '9.14e-03', '6.75e-03', '5.29e-03', '4.22e-03', '3.08e-03']				[None, '1.04e-03', '3.58e-04', '1.54e-03', '6.44e-04', '4.30e-04', '7.16e-04', '5.01e-04', '5.01e-04']	[None, '1.68e-01', '7.26e-02', '3.64e-01', '1.73e-01', '1.56e-01', '3.32e-01', '2.91e-01', '3.99e-01']				
Ochs1984	2508	serum	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '8.33e-02', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01']	hr	public	2506	[{'pk': 42756}, {'pk': 42755}, {'pk': 42754}, {'pk': 42753}, {'pk': 42752}, {'pk': 42751}, {'pk': 42750}, {'pk': 42749}, {'pk': 42748}, {'pk': 42747}, {'pk': 42746}, {'pk': 42745}, {'pk': 42744}, {'pk': 42743}, {'pk': 42742}, {'pk': 42741}]	1298	/media/data/Ochs1984_Fig3.png	11.0	INH study	587.0	['2.44e-02', '2.30e-02', '1.31e-02', '1.13e-02', '9.33e-03', '7.88e-03', '8.11e-03', '5.06e-03', '3.64e-03', '2.65e-03', '1.28e-03', '6.34e-04', '3.00e-04']									
Ochs1984	2507	serum	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	antipyrine	gram / liter	['0.00e+00', '8.33e-02', '2.50e-01', '7.50e-01', '1.25e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01', '2.40e+01', '3.00e+01', '3.60e+01']	hr	public	2505	[{'pk': 42740}, {'pk': 42739}, {'pk': 42738}, {'pk': 42737}, {'pk': 42736}, {'pk': 42735}, {'pk': 42734}, {'pk': 42733}, {'pk': 42732}, {'pk': 42731}, {'pk': 42730}, {'pk': 42729}, {'pk': 42728}, {'pk': 42727}, {'pk': 42726}, {'pk': 42725}]	1300	/media/data/Ochs1984_Fig3.png	11.0	INH study	587.0	['4.76e-02', '3.98e-02', '3.11e-02', '2.81e-02', '2.51e-02', '2.56e-02', '2.31e-02', '2.16e-02', '1.88e-02', '1.67e-02', '1.29e-02', '4.74e-03', '2.92e-03', '1.56e-03']									
Mitchell1983	2468	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00']	hr	public	2466	[{'pk': 42266}, {'pk': 42265}, {'pk': 42264}, {'pk': 42263}, {'pk': 42262}, {'pk': 42261}, {'pk': 42260}, {'pk': 42259}, {'pk': 42258}, {'pk': 42257}, {'pk': 42256}, {'pk': 42255}, {'pk': 42254}, {'pk': 42253}, {'pk': 42252}, {'pk': 42251}]	1290	/media/data/Mitchell1983_Fig1.png	7.0	control	559.0	['1.70e-02', '2.36e-02', '2.31e-02', '2.37e-02', '2.07e-02', '1.57e-02', '1.26e-02', '9.12e-03', '6.12e-03', '4.90e-03', '3.75e-03']				['6.42e-03', '4.74e-03', '2.89e-03', '1.44e-03', '1.25e-03', '9.52e-04', '1.03e-03', '5.53e-04', '5.00e-04', '5.05e-04', '3.06e-04']	['1.00e+00', '5.32e-01', '3.31e-01', '1.60e-01', '1.60e-01', '1.60e-01', '2.16e-01', '1.60e-01', '2.16e-01', '2.73e-01', '2.16e-01']				
Mitchell1983	2467	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00']	hr	public	2465	[{'pk': 42250}, {'pk': 42249}, {'pk': 42248}, {'pk': 42247}, {'pk': 42246}, {'pk': 42245}, {'pk': 42244}, {'pk': 42243}, {'pk': 42242}, {'pk': 42241}, {'pk': 42240}, {'pk': 42239}, {'pk': 42238}, {'pk': 42237}, {'pk': 42236}, {'pk': 42235}]	1290	/media/data/Mitchell1983_Fig1.png	7.0	OC	560.0	['2.55e-02', '2.67e-02', '2.12e-02', '1.65e-02', '1.37e-02', '1.01e-02', '7.12e-03', '3.53e-03', '2.76e-03', '2.16e-03']				['4.92e-03', '3.53e-03', '3.77e-03', '2.19e-03', '1.71e-03', '1.19e-03', '5.01e-03', '8.52e-04', '8.01e-04', '7.41e-04']	['5.11e-01', '3.50e-01', '4.70e-01', '3.50e-01', '3.31e-01', '3.11e-01', '1.86e+00', '6.37e-01', '7.69e-01', '9.06e-01']				
Malan1985	2392	serum	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '6.00e+00', '8.00e+00']	hr	public	2389	[{'pk': 41224}, {'pk': 41223}, {'pk': 41222}, {'pk': 41221}, {'pk': 41220}, {'pk': 41219}, {'pk': 41218}, {'pk': 41217}, {'pk': 41216}, {'pk': 41215}, {'pk': 41214}, {'pk': 41213}, {'pk': 41212}, {'pk': 41211}, {'pk': 41210}, {'pk': 41209}]	1260	/media/data/Malan1985_Fig1.png	6.0	all	539.0	['0.00e+00', '5.80e-03', '7.29e-03', '9.24e-03', '8.68e-03', '7.58e-03', '6.62e-03', '5.71e-03', '4.95e-03', '4.26e-03', '3.64e-03', '2.09e-03', '1.14e-03']									
Malan1985	2391	serum	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '6.00e+00', '8.00e+00']	hr	public	2388	[{'pk': 41208}, {'pk': 41207}, {'pk': 41206}, {'pk': 41205}, {'pk': 41204}, {'pk': 41203}, {'pk': 41202}, {'pk': 41201}, {'pk': 41200}, {'pk': 41199}, {'pk': 41198}, {'pk': 41197}, {'pk': 41196}, {'pk': 41195}, {'pk': 41194}, {'pk': 41193}]	1264	/media/data/Malan1985_Fig1.png	6.0	all	539.0	['0.00e+00', '4.64e-03', '6.50e-03', '7.89e-03', '8.47e-03', '8.03e-03', '7.14e-03', '6.31e-03', '5.48e-03', '4.84e-03', '3.79e-03', '2.48e-03', '1.44e-03']									
Malan1985	2390	serum	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '6.00e+00', '8.00e+00']	hr	public	2387	[{'pk': 41192}, {'pk': 41191}, {'pk': 41190}, {'pk': 41189}, {'pk': 41188}, {'pk': 41187}, {'pk': 41186}, {'pk': 41185}, {'pk': 41184}, {'pk': 41183}, {'pk': 41182}, {'pk': 41181}, {'pk': 41180}, {'pk': 41179}, {'pk': 41178}, {'pk': 41177}]	1262	/media/data/Malan1985_Fig1.png	6.0	all	539.0	['0.00e+00', '5.94e-03', '9.21e-03', '9.51e-03', '9.11e-03', '8.20e-03', '7.02e-03', '6.12e-03', '5.26e-03', '4.57e-03', '3.95e-03', '2.25e-03', '1.30e-03']									
Bannwarth1992	1823	cerebrospinal fluid	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['3.30e-01']	hr	public	1801	[{'pk': 33130}, {'pk': 33129}, {'pk': 33128}, {'pk': 33127}, {'pk': 33126}, {'pk': 33125}]	944	/media/data/Bannwarth1992_Tab1.png	3.0	group1	405.0	['1.54e-03']							['7.80e-04']	['2.40e-03']	
Bannwarth1992	1824	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['3.30e-01']	hr	public	1802	[{'pk': 33136}, {'pk': 33135}, {'pk': 33134}, {'pk': 33133}, {'pk': 33132}, {'pk': 33131}]	944	/media/data/Bannwarth1992_Tab1.png	3.0	group1	405.0	['1.15e-02']							['1.09e-02']	['1.20e-02']	
Bannwarth1992	1825	cerebrospinal fluid	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['8.00e+00']	hr	public	1803	[{'pk': 33142}, {'pk': 33141}, {'pk': 33140}, {'pk': 33139}, {'pk': 33138}, {'pk': 33137}]	944	/media/data/Bannwarth1992_Tab1.png	3.0	group10	414.0	['3.79e-03']							['2.31e-03']	['6.22e-03']	
