	study	output_type	pk	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	time_unit_intervention	value_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('sex', 'unit')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('smoking', 'choice')	('smoking', 'count')	('smoking', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('medication', 'choice')	('medication', 'count')	('general', 'group_count')	('ethnicity', 'choice')	('ethnicity', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('disease', 'choice')	('disease', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('bmi', 'value')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('phenotype', 'choice')	('phenotype', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('medication type', 'choice')	('medication type', 'count')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('height', 'value')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('obese', 'choice')	('obese', 'count')	('obese', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')	('caffeine amount (beverages)', 'value')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('genetics', 'choice')	('genetics', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')
3947	Vree1992	timecourses	5407	urine	codeine	rate_renal	µg/min	1890	3416.0	['3.76e-01', '2.99e+00', '2.76e+00', '2.73e+00', '1.46e+00', '1.09e+00', '5.99e-01', '5.28e-01', '3.51e-01', '1.87e-01', '8.43e-02', '1.45e-01', '1.10e-01']					h	['6.70e-01', '1.31e+00', '2.47e+00', '3.85e+00', '4.85e+00', '5.81e+00', '6.81e+00', '7.85e+00', '9.38e+00', '1.10e+01', '1.25e+01', '1.39e+01', '1.45e+01']		/media/data/Vree1992_Fig2.png	14.484024955421875	0.2875600782518272				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3948	Vree1992	timecourses	5408	plasma	codeine-6-glucuronide	concentration	µg/ml	1890	3416.0	['3.72e-01', '1.03e+00', '1.19e+00', '5.89e-01', '3.81e-01', '2.25e-01', '1.09e-01', '5.86e-02']					h	['1.04e+00', '2.11e+00', '3.17e+00', '4.75e+00', '6.34e+00', '8.50e+00', '1.18e+01', '1.49e+01']		/media/data/Vree1992_Fig2.png	5.561820982251639	0.2468870629959141				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3949	Vree1992	timecourses	5409	urine	codeine-6-glucuronide	rate_renal	µg/min	1890	3416.0	['3.79e+00', '3.86e+01', '6.89e+01', '8.71e+01', '5.68e+01', '4.41e+01', '3.15e+01', '2.35e+01', '1.59e+01', '1.26e+01', '7.63e+00', '6.13e+00', '5.60e+00', '1.51e+00', '6.80e-01', '3.37e-01', '1.17e-01']					h	['6.57e-01', '1.14e+00', '2.12e+00', '3.66e+00', '4.66e+00', '5.54e+00', '6.66e+00', '7.58e+00', '9.19e+00', '1.09e+01', '1.23e+01', '1.38e+01', '1.41e+01', '2.20e+01', '2.30e+01', '2.78e+01', '2.98e+01']		/media/data/Vree1992_Fig2.png	481.5131103100196	0.230403470377432				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3950	Vree1992	timecourses	5410	urine	morphine	rate_renal	µg/min	1890	3416.0	['8.41e-02', '1.03e-01', '2.73e-01', '1.81e-01', '1.07e-01', '7.38e-02', '8.68e-02', '4.09e-02']					h	['2.47e+00', '3.97e+00', '4.87e+00', '5.71e+00', '6.90e+00', '7.86e+00', '9.45e+00', '1.10e+01']		/media/data/Vree1992_Fig2.png	0.9837665758994576	0.2760119555639069				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3951	Vree1992	timecourses	5411	plasma	morphine-3-glucuronide	concentration	µg/ml	1890	3416.0	['1.29e-02', '5.29e-02', '4.14e-02', '2.54e-02', '1.30e-02']					h	['1.20e+00', '2.40e+00', '3.25e+00', '4.72e+00', '6.42e+00']		/media/data/Vree1992_Fig2.png	0.16131971572629064	0.35115450067704146				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3952	Vree1992	timecourses	5412	urine	morphine-3-glucuronide	rate_renal	µg/min	1890	3416.0	['4.50e-01', '1.60e+00', '2.78e+00', '3.99e+00', '2.30e+00', '1.46e+00', '1.22e+00', '8.45e-01', '3.87e-01', '3.29e-01', '2.57e-01', '1.99e-01']					h	['6.72e-01', '1.42e+00', '2.23e+00', '3.78e+00', '4.74e+00', '5.70e+00', '6.70e+00', '7.74e+00', '9.46e+00', '1.10e+01', '1.23e+01', '1.39e+01']		/media/data/Vree1992_Fig2.png	17.376061463365946	0.29175826905131885				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3953	Vree1992	timecourses	5413	urine	morphine-6-glucuronide	rate_renal	µg/min	1890	3416.0	['3.62e-01', '7.33e-01', '6.00e-01', '3.78e-01', '1.26e-01', '1.89e-01', '1.06e-01', '9.48e-02', '8.81e-02']					h	['2.44e+00', '3.92e+00', '4.84e+00', '5.80e+00', '6.94e+00', '7.83e+00', '9.49e+00', '1.39e+01', '1.45e+01']		/media/data/Vree1992_Fig2.png	3.0647296365476637	0.18450872000076904				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3954	Vree1992	timecourses	5414	urine	norcodeine	rate_renal	µg/min	1890	3416.0	['4.34e-02', '6.07e-01', '7.82e-01', '1.05e+00', '5.48e-01', '4.41e-01', '2.98e-01', '2.82e-01', '1.73e-01', '1.22e-01', '8.90e-02', '7.83e-02', '6.13e-02']					h	['8.01e-01', '1.45e+00', '2.41e+00', '3.84e+00', '4.76e+00', '5.76e+00', '6.80e+00', '7.80e+00', '9.38e+00', '1.10e+01', '1.23e+01', '1.40e+01', '1.51e+01']		/media/data/Vree1992_Fig2.png	5.049153484514421	0.2341278977507701				dosing	oral	mg	codeine	h	22.0	0.0							individual	3416	Vree1992	4	homo sapiens	8			F	1		8.0		50.0			20.0			yr					1.0								kg	68.0								N	8.0		caucasian	1																																																																																																																																																																																										
3955	Vree1992	outputs	36393	plasma	codeine	cmax	µg/ml	1890	3417.0	0.034														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3956	Vree1992	outputs	36401	plasma	codeine-6-glucuronide	cmax	µg/ml	1890	3417.0	0.7809999999999999														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3957	Vree1992	outputs	36409	plasma	morphine-3-glucuronide	cmax	µg/ml	1890	3417.0	0.0658														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3958	Vree1992	outputs	36417	plasma	morphine-6-glucuronide	cmax	µg/ml	1890	3417.0															dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3959	Vree1992	outputs	36425	plasma	codeine	thalf	h	1890	3417.0	1.3														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3960	Vree1992	outputs	36433	plasma	codeine-6-glucuronide	thalf	h	1890	3417.0	3.0														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3961	Vree1992	outputs	36441	plasma	morphine-3-glucuronide	thalf	h	1890	3417.0	2.7														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3962	Vree1992	outputs	36449	plasma	codeine	mrt	h	1890	3417.0	2.98														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3963	Vree1992	outputs	36457	plasma	codeine-6-glucuronide	mrt	h	1890	3417.0	4.53														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3964	Vree1992	outputs	36465	plasma	morphine-3-glucuronide	mrt	h	1890	3417.0	4.35														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3965	Vree1992	outputs	36473	plasma	morphine-6-glucuronide	mrt	h	1890	3417.0	1.55														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3966	Vree1992	outputs	36481	plasma	codeine	clearance	l/h	1890	3417.0	227.0														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3967	Vree1992	outputs	36489	plasma	codeine	vd	l	1890	3417.0	676.0														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3968	Vree1992	outputs	36569	plasma	codeine	auc_inf	µmol*h/l	1890	3417.0	0.326														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3969	Vree1992	outputs	36577	plasma	codeine-6-glucuronide	auc_inf	µmol*h/l	1890	3417.0	6.75														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
3970	Vree1992	outputs	36585	plasma	morphine-3-glucuronide	auc_inf	µmol*h/l	1890	3417.0	0.635														dosing	oral	mg	codeine	h	22.0	0.0							individual	3417	Vree1992	5	homo sapiens	8			M	1		8.0		50.0			20.0			yr					1.0								kg	90.0								N	8.0		caucasian	1																																																																																																																																																																																										
