	raw_pk	tissue	interventions	unit	substance_name	pktype	calculated	individual_pk	value	group_pk	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	raw_pk_intervention	category	route	unit_intervention	substance_name_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice	min_intervention	max_intervention	se_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('medication', 'choice')	('medication', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('smoking', 'choice')	('smoking', 'count')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 phenotype', 'choice')	('CYP2D6 phenotype', 'count')	('glucose', 'count')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'sd')	('HbA1c', 'se')	('HbA1c', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('disease duration', 'count')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('insulin', 'count')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('fructosamine', 'count')	('fructosamine', 'mean')	('fructosamine', 'sd')	('fructosamine', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('genetics', 'choice')	('genetics', 'count')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('obese', 'choice')	('obese', 'count')	('creatinine_clearance', 'count')	('creatinine_clearance', 'max')	('creatinine_clearance', 'mean')	('creatinine_clearance', 'min')	('creatinine_clearance', 'unit')	('glucagon', 'count')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
1652	4492	plasma	1468	micromole / kilogram / minute	glucose	ra				704.0	10.0	['1.36e+01', '2.69e+01', '2.71e+01', '2.17e+01', '1.45e+01', '1.23e+01', '1.09e+01', '9.68e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['2.08e+00', '2.68e+00', '4.17e+00', '2.16e+00', '2.83e+00', '1.86e+00', '1.79e+00', '1.12e+00']	['4.83e-01', '3.14e-01', '4.86e-01', '3.15e-01', '6.18e-01', '4.80e-01', '5.18e-01', '3.66e-01']		[]	/media/data/Butler1991_Fig2.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	704	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0		50.0				3.0	yr	N	25								10.0		88.0				6.0	kilogram	Y	25.0					10.0		32.0				2.0	kilogram / meter ** 2	diabetes melitus type 2	10.0																																																																																																																																																										
1653	4495	plasma	1468	micromole / kilogram / minute	glucose	rd				704.0	10.0	['1.28e+01', '1.28e+01', '1.94e+01', '2.25e+01', '2.02e+01', '1.65e+01', '1.45e+01', '1.13e+01']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.73e+00', '1.81e+00', '2.79e+00', '2.11e+00', '3.69e+00', '1.66e+00', '1.05e+00', '9.00e-01']	['4.27e-01', '4.47e-01', '4.55e-01', '2.96e-01', '5.77e-01', '3.19e-01', '2.29e-01', '2.52e-01']		[]	/media/data/Butler1991_Fig2.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	704	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0		50.0				3.0	yr	N	25								10.0		88.0				6.0	kilogram	Y	25.0					10.0		32.0				2.0	kilogram / meter ** 2	diabetes melitus type 2	10.0																																																																																																																																																										
1654	4474	plasma	1468	mole / liter	glucose	concentration				704.0	10.0	['1.12e-02', '1.57e-02', '1.79e-02', '1.77e-02', '1.60e-02', '1.35e-02', '1.15e-02', '1.06e-02']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.00e-03', '1.42e-03', '1.21e-03', '1.07e-03', '9.30e-04', '9.30e-04', '9.30e-04', '1.00e-03']	['2.83e-01', '2.87e-01', '2.14e-01', '1.91e-01', '1.83e-01', '2.17e-01', '2.56e-01', '2.98e-01']		[{'pk': 52690}, {'pk': 52689}, {'pk': 52688}, {'pk': 52687}, {'pk': 52686}, {'pk': 52685}, {'pk': 52684}, {'pk': 52683}, {'pk': 52682}, {'pk': 52681}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	704	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0		50.0				3.0	yr	N	25								10.0		88.0				6.0	kilogram	Y	25.0					10.0		32.0				2.0	kilogram / meter ** 2	diabetes melitus type 2	10.0																																																																																																																																																										
1655	4477	plasma	1468	mole / liter	insulin	concentration				704.0	10.0	['9.94e-11', '1.65e-10', '2.30e-10', '2.67e-10', '2.63e-10', '2.20e-10', '1.68e-10', '1.31e-10']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['3.98e-11', '3.70e-11', '3.70e-11', '3.70e-11', '6.83e-11', '4.27e-11', '2.85e-11', '3.70e-11']	['1.27e+00', '7.11e-01', '5.09e-01', '4.39e-01', '8.20e-01', '6.14e-01', '5.35e-01', '8.95e-01']		[{'pk': 52720}, {'pk': 52719}, {'pk': 52718}, {'pk': 52717}, {'pk': 52716}, {'pk': 52715}, {'pk': 52714}, {'pk': 52713}, {'pk': 52712}, {'pk': 52711}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	704	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0		50.0				3.0	yr	N	25								10.0		88.0				6.0	kilogram	Y	25.0					10.0		32.0				2.0	kilogram / meter ** 2	diabetes melitus type 2	10.0																																																																																																																																																										
1656	4480	plasma	1468	gram / liter	glucagon	concentration				704.0	10.0	['1.76e-07', '1.98e-07', '1.91e-07', '1.93e-07', '1.87e-07', '1.86e-07', '1.74e-07', '1.75e-07']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.14e-08', '1.71e-08', '2.36e-08', '1.00e-08', '2.71e-08', '1.64e-08', '1.64e-08', '1.64e-08']	['2.05e-01', '2.73e-01', '3.90e-01', '1.64e-01', '4.59e-01', '2.79e-01', '2.98e-01', '2.97e-01']		[{'pk': 52750}, {'pk': 52749}, {'pk': 52748}, {'pk': 52747}, {'pk': 52746}, {'pk': 52745}, {'pk': 52744}, {'pk': 52743}, {'pk': 52742}, {'pk': 52741}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	704	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0		50.0				3.0	yr	N	25								10.0		88.0				6.0	kilogram	Y	25.0					10.0		32.0				2.0	kilogram / meter ** 2	diabetes melitus type 2	10.0																																																																																																																																																										
1657	52751	plasma	1468	gram * hour / liter	glucagon	auc_end	True			702.0	9.0	8.55e-07	4490.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1658	52724	plasma	1468	1 / minute	insulin	kel	True			702.0	9.0	0.00795	4487.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1659	52754	plasma	1468	1 / minute	glucagon	kel	True			702.0	9.0	0.000462	4490.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1660	52755	plasma	1468	hour	glucagon	thalf	True			702.0	9.0	25.0	4490.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1661	52692	plasma	1468	gram * hour / liter	glucose	auc_inf	True			702.0	9.0	-2640.0	4484.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1662	52693	plasma	1468	gram / liter	glucose	cmax	True			702.0	9.0	1.59	4484.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1663	52694	plasma	1468	1 / minute	glucose	kel	True			702.0	9.0	0.00252	4484.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1664	52721	plasma	1468	gram * hour / liter	insulin	auc_end	True			702.0	9.0	7.06e-06	4487.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1665	52725	plasma	1468	hour	insulin	thalf	True			702.0	9.0	1.45	4487.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1666	52695	plasma	1468	hour	glucose	thalf	True			702.0	9.0	4.59	4484.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1667	52722	plasma	1468	gram * hour / liter	insulin	auc_inf	True			702.0	9.0	-23500.0	4487.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1668	52723	plasma	1468	gram / liter	insulin	cmax	True			702.0	9.0	3e-06	4487.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1669	52752	plasma	1468	gram * hour / liter	glucagon	auc_inf	True			702.0	9.0	-484.0	4490.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1670	52691	plasma	1468	gram * hour / liter	glucose	auc_end	True			702.0	9.0	5.38	4484.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1671	52753	plasma	1468	gram / liter	glucagon	cmax	True			702.0	9.0	1.91e-07	4490.0											1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1672	4523	plasma	1468	micromole / kilogram / minute	[2-3H]glucose	ra				702.0	9.0	['9.35e+00', '1.11e+01', '6.12e+00', '6.00e+00', '5.53e+00', '6.06e+00', '7.24e+00', '8.41e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.06e+00', '7.10e-01', '4.70e-01', '5.90e-01', '5.30e-01', '4.70e-01', '8.20e-01', '5.30e-01']	['3.40e-01', '1.92e-01', '2.30e-01', '2.95e-01', '2.88e-01', '2.33e-01', '3.40e-01', '1.89e-01']		[]	/media/data/Butler1991_Fig8.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1673	4526	plasma	1468	micromole / kilogram / minute	[6-3H]glucose	ra				702.0	9.0	['9.29e+00', '1.11e+01', '5.59e+00', '5.00e+00', '3.94e+00', '4.76e+00', '5.76e+00', '6.94e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.06e+00', '5.30e-01', '1.12e+00', '7.60e-01', '4.70e-01', '3.50e-01', '6.50e-01', '5.30e-01']	['3.42e-01', '1.44e-01', '6.01e-01', '4.56e-01', '3.58e-01', '2.21e-01', '3.39e-01', '2.29e-01']		[]	/media/data/Butler1991_Fig8.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1674	4517	plasma	1468	micromole / kilogram / minute	glucose	rate_cycling				702.0	9.0	['5.00e-02', '0.00e+00', '5.00e-01', '9.90e-01', '1.69e+00', '1.31e+00', '1.44e+00', '1.27e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.10e-01', '7.20e-01', '4.70e-01', '3.70e-01', '2.50e-01', '3.70e-01', '3.40e-01', '1.70e-01']	['6.60e+00', None, '2.82e+00', '1.12e+00', '4.44e-01', '8.47e-01', '7.08e-01', '4.02e-01']		[]	/media/data/Butler1991_Fig4.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1675	4505	plasma	1468	micromole / kilogram / minute	[2-3H]glucose	ra				702.0	9.0	['3.30e-01', '1.23e+01', '1.37e+01', '1.27e+01', '1.02e+01', '7.49e+00', '4.86e+00', '2.34e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['2.10e-01', '1.27e+00', '2.44e+00', '1.38e+00', '1.38e+00', '1.17e+00', '8.50e-01', '7.40e-01']	['1.91e+00', '3.10e-01', '5.34e-01', '3.27e-01', '4.05e-01', '4.69e-01', '5.25e-01', '9.49e-01']		[]	/media/data/Butler1991_Fig3.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1676	4508	plasma	1468	micromole / kilogram / minute	[6-3H]glucose	ra				702.0	9.0	['2.20e-01', '1.21e+01', '1.42e+01', '1.35e+01', '1.17e+01', '8.87e+00', '6.35e+00', '3.72e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['6.40e-01', '1.17e+00', '1.91e+00', '1.59e+00', '1.06e+00', '8.50e-01', '8.50e-01', '6.40e-01']	['8.73e+00', '2.90e-01', '4.03e-01', '3.53e-01', '2.72e-01', '2.87e-01', '4.02e-01', '5.16e-01']		[]	/media/data/Butler1991_Fig3.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1677	4493	plasma	1468	micromole / kilogram / minute	glucose	ra				702.0	9.0	['9.31e+00', '2.32e+01', '1.98e+01', '1.85e+01', '1.57e+01', '1.37e+01', '1.19e+01', '9.98e+00']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['1.27e+00', '1.71e+00', '2.75e+00', '1.41e+00', '1.34e+00', '1.19e+00', '1.34e+00', '1.27e+00']	['4.09e-01', '2.22e-01', '4.16e-01', '2.29e-01', '2.55e-01', '2.61e-01', '3.38e-01', '3.82e-01']		[]	/media/data/Butler1991_Fig2.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1678	4496	plasma	1468	micromole / kilogram / minute	glucose	rd				702.0	9.0	['9.64e+00', '1.08e+01', '2.05e+01', '2.40e+01', '2.09e+01', '1.47e+01', '1.23e+01', '1.05e+01']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['6.80e-01', '9.00e-01', '1.43e+00', '9.00e-01', '2.11e+00', '1.20e+00', '9.80e-01', '6.80e-01']	['2.12e-01', '2.50e-01', '2.09e-01', '1.13e-01', '3.03e-01', '2.44e-01', '2.40e-01', '1.95e-01']		[]	/media/data/Butler1991_Fig2.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1679	4475	plasma	1468	mole / liter	glucose	concentration				702.0	9.0	['5.33e-03', '8.81e-03', '8.73e-03', '7.16e-03', '5.37e-03', '5.00e-03', '4.78e-03', '4.76e-03']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['3.60e-04', '4.30e-04', '3.60e-04', '5.70e-04', '3.60e-04', '4.30e-04', '3.60e-04', '2.80e-04']	['2.03e-01', '1.46e-01', '1.24e-01', '2.39e-01', '2.01e-01', '2.58e-01', '2.26e-01', '1.76e-01']		[{'pk': 52700}, {'pk': 52699}, {'pk': 52698}, {'pk': 52697}, {'pk': 52696}, {'pk': 52695}, {'pk': 52694}, {'pk': 52693}, {'pk': 52692}, {'pk': 52691}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1680	4478	plasma	1468	mole / liter	insulin	concentration				702.0	9.0	['6.24e-11', '5.18e-10', '5.17e-10', '3.78e-10', '2.63e-10', '1.60e-10', '1.03e-10', '7.09e-11']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['4.84e-11', '9.68e-11', '8.26e-11', '4.56e-11', '5.69e-11', '2.56e-11', '1.71e-11', '1.99e-11']	['2.33e+00', '5.61e-01', '4.79e-01', '3.62e-01', '6.49e-01', '4.79e-01', '4.99e-01', '8.43e-01']		[{'pk': 52730}, {'pk': 52729}, {'pk': 52728}, {'pk': 52727}, {'pk': 52726}, {'pk': 52725}, {'pk': 52724}, {'pk': 52723}, {'pk': 52722}, {'pk': 52721}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1681	4481	plasma	1468	gram / liter	glucagon	concentration				702.0	9.0	['1.61e-07', '1.65e-07', '1.50e-07', '1.42e-07', '1.63e-07', '1.91e-07', '1.84e-07', '1.81e-07']		hr	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	['7.86e-09', '8.57e-09', '4.29e-09', '4.29e-09', '6.43e-09', '5.71e-09', '9.28e-09', '4.28e-09']	['1.47e-01', '1.56e-01', '8.59e-02', '9.07e-02', '1.19e-01', '8.97e-02', '1.52e-01', '7.11e-02']		[{'pk': 52760}, {'pk': 52759}, {'pk': 52758}, {'pk': 52757}, {'pk': 52756}, {'pk': 52755}, {'pk': 52754}, {'pk': 52753}, {'pk': 52752}, {'pk': 52751}]	/media/data/Butler1991_Fig1.png				1467	metabolic challenge	oral					0.0	h		mixed-meal				Butler1991	702	control	9	homo sapiens	25	Y	9.0	('F', 'M')	(4, 5)	9.0		48.0				3.0	yr	N	25								9.0		92.0				3.0	kilogram	Y	25.0					9.0		32.0				1.0	kilogram / meter ** 2																																																																																																																																																												
1682	53027	plasma	1484	gram * hour / liter	glucose	auc_end	True			710.0	17.0	2.04	4591.0											1483	dosing	iv	gram / kilogram	glucose	0.33	single dose	0.0	hr	solution					Ferrannini1979	710	all	17	homo sapiens	17	Y	17.0	('M', 'F')	(3, 14)	17.0	57.0	25.0		16.0		3.0	yr	N	17								17.0	78.0	58.0		41.0		3.0	kilogram	Y	17.0																													17.0	1.74	1.62	1.47		0.02	meter																																																																																	17.0	1.9	1.6	1.3		0.04	meter ** 2																																														
1683	53029	plasma	1484	liter / hour / kilogram	glucose	clearance	True			710.0	17.0	0.11	4591.0											1483	dosing	iv	gram / kilogram	glucose	0.33	single dose	0.0	hr	solution					Ferrannini1979	710	all	17	homo sapiens	17	Y	17.0	('M', 'F')	(3, 14)	17.0	57.0	25.0		16.0		3.0	yr	N	17								17.0	78.0	58.0		41.0		3.0	kilogram	Y	17.0																													17.0	1.74	1.62	1.47		0.02	meter																																																																																	17.0	1.9	1.6	1.3		0.04	meter ** 2																																														
